scenario,month,income_energy,income_minerals,income_food,income_consumer_goods,income_alloys,income_unity,income_trade,income_research,target_energy,target_minerals,target_food,target_consumer_goods,target_alloys,target_unity,target_trade,target_research,research_to_ordinary_ratio
food_surplus_trap,35,465.0,394.0,775.0,180.0,566.0,286.0,0.0,6660.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.4981
food_surplus_trap,36,465.0,412.0,775.0,180.0,566.0,310.0,0.0,6660.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.4594
food_surplus_trap,37,480.0,430.0,775.0,180.0,566.0,318.0,0.0,6720.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.4445
food_surplus_trap,38,480.0,448.0,775.0,180.0,578.0,334.0,0.0,6720.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.4043
food_surplus_trap,39,480.0,448.0,775.0,180.0,590.0,350.0,0.0,6780.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.4017
food_surplus_trap,40,495.0,466.0,775.0,180.0,590.0,366.0,0.0,6780.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.3607
food_surplus_trap,41,495.0,466.0,775.0,180.0,602.0,382.0,0.0,6840.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.3586
food_surplus_trap,42,495.0,484.0,775.0,180.0,614.0,398.0,0.0,6840.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.3218
food_surplus_trap,43,510.0,502.0,775.0,180.0,614.0,406.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.31
food_surplus_trap,44,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,45,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,46,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,47,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,48,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,49,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,50,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,51,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,52,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,53,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,54,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,55,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,56,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,57,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,58,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,59,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,60,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,61,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,62,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,63,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,64,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,65,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,66,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,67,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,68,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,69,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,70,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,71,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,72,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,73,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,74,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,75,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,76,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,77,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,78,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,79,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,80,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,81,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,82,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,83,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,84,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,85,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,86,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,87,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,88,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,89,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,90,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,91,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,92,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,93,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,94,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,95,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,96,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,97,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,98,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,99,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,100,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,101,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,102,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,103,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,104,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,105,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,106,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,107,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,108,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,109,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,110,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,111,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,112,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,113,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,114,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,115,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,116,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,117,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,118,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,119,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_surplus_trap,120,510.0,502.0,775.0,180.0,626.0,422.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.2886
food_deficit_recovery,1,180.0,180.0,1.0,80.0,260.0,90.0,0.0,960.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,1.2137
food_deficit_recovery,2,180.0,180.0,1.0,80.0,260.0,90.0,0.0,1200.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,1.5171
food_deficit_recovery,3,180.0,180.0,1.0,80.0,260.0,90.0,0.0,1440.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,1.8205
food_deficit_recovery,4,180.0,180.0,1.0,80.0,260.0,90.0,0.0,1680.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.1239
food_deficit_recovery,5,180.0,180.0,1.0,80.0,260.0,90.0,0.0,1920.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.4273
food_deficit_recovery,6,180.0,180.0,1.0,80.0,260.0,90.0,0.0,2160.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,2.7307
food_deficit_recovery,7,180.0,180.0,1.0,80.0,260.0,90.0,0.0,2400.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.0341
food_deficit_recovery,8,180.0,180.0,1.0,80.0,260.0,90.0,0.0,2640.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.3375
food_deficit_recovery,9,180.0,180.0,1.0,80.0,260.0,90.0,0.0,2880.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.641
food_deficit_recovery,10,180.0,180.0,1.0,80.0,260.0,90.0,0.0,3120.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.9444
food_deficit_recovery,11,180.0,180.0,1.0,80.0,260.0,90.0,0.0,3360.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.2478
food_deficit_recovery,12,180.0,180.0,1.0,80.0,260.0,90.0,0.0,3600.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.5512
food_deficit_recovery,13,180.0,180.0,1.0,80.0,260.0,90.0,0.0,3840.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.8546
food_deficit_recovery,14,180.0,180.0,1.0,80.0,260.0,90.0,0.0,4080.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.158
food_deficit_recovery,15,180.0,180.0,1.0,80.0,260.0,90.0,0.0,4320.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.4614
food_deficit_recovery,16,180.0,180.0,1.0,80.0,260.0,90.0,0.0,4560.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.7649
food_deficit_recovery,17,195.0,180.0,1.0,80.0,260.0,90.0,0.0,4740.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.8809
food_deficit_recovery,18,210.0,180.0,1.0,80.0,260.0,90.0,0.0,4920.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.9927
food_deficit_recovery,19,240.0,180.0,1.0,80.0,260.0,90.0,0.0,5040.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.9224
food_deficit_recovery,20,255.0,180.0,1.0,80.0,260.0,90.0,0.0,5220.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,6.0277
food_deficit_recovery,21,270.0,180.0,1.0,90.0,260.0,90.0,0.0,5340.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.9933
food_deficit_recovery,22,285.0,180.0,1.0,90.0,272.0,90.0,0.0,5460.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.9477
food_deficit_recovery,23,300.0,180.0,1.0,90.0,296.0,90.0,0.0,5520.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.768
food_deficit_recovery,24,315.0,180.0,1.0,100.0,308.0,90.0,0.0,5580.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.6137
food_deficit_recovery,25,330.0,180.0,1.0,100.0,320.0,90.0,0.0,5700.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.5828
food_deficit_recovery,26,345.0,180.0,1.0,100.0,344.0,90.0,0.0,5760.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.434
food_deficit_recovery,27,345.0,180.0,1.0,110.0,368.0,90.0,0.0,5820.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.3199
food_deficit_recovery,28,360.0,180.0,1.0,110.0,380.0,90.0,0.0,5940.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.2988
food_deficit_recovery,29,375.0,180.0,1.0,110.0,404.0,90.0,0.0,6000.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.1724
food_deficit_recovery,30,390.0,180.0,1.0,120.0,416.0,90.0,0.0,6060.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,5.0627
food_deficit_recovery,31,390.0,198.0,1.0,120.0,440.0,90.0,0.0,6120.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.9395
food_deficit_recovery,32,405.0,216.0,13.0,120.0,440.0,90.0,0.0,6180.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.8131
food_deficit_recovery,33,405.0,234.0,13.0,120.0,464.0,90.0,0.0,6240.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.7059
food_deficit_recovery,34,405.0,252.0,13.0,130.0,464.0,106.0,0.0,6240.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.5547
food_deficit_recovery,35,420.0,252.0,13.0,130.0,476.0,114.0,0.0,6300.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.484
food_deficit_recovery,36,420.0,270.0,13.0,130.0,488.0,130.0,0.0,6300.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.3418
food_deficit_recovery,37,420.0,288.0,13.0,130.0,488.0,146.0,0.0,6360.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.2828
food_deficit_recovery,38,435.0,306.0,13.0,130.0,500.0,154.0,0.0,6360.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.1352
food_deficit_recovery,39,435.0,306.0,13.0,130.0,500.0,178.0,0.0,6420.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,4.1101
food_deficit_recovery,40,435.0,324.0,13.0,130.0,512.0,194.0,0.0,6420.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.9925
food_deficit_recovery,41,435.0,342.0,13.0,140.0,512.0,202.0,0.0,6480.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.9416
food_deficit_recovery,42,450.0,342.0,13.0,140.0,524.0,218.0,0.0,6480.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.8411
food_deficit_recovery,43,450.0,360.0,13.0,140.0,536.0,226.0,0.0,6540.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.7913
food_deficit_recovery,44,450.0,378.0,13.0,140.0,536.0,250.0,0.0,6540.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.7012
food_deficit_recovery,45,465.0,378.0,13.0,140.0,548.0,258.0,0.0,6600.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.6626
food_deficit_recovery,46,465.0,396.0,13.0,140.0,560.0,274.0,0.0,6600.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.5714
food_deficit_recovery,47,465.0,414.0,13.0,140.0,560.0,290.0,0.0,6660.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.5388
food_deficit_recovery,48,480.0,414.0,13.0,140.0,572.0,306.0,0.0,6660.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.4597
food_deficit_recovery,49,480.0,432.0,13.0,150.0,572.0,314.0,0.0,6720.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.4268
food_deficit_recovery,50,480.0,432.0,13.0,150.0,584.0,338.0,0.0,6720.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.365
food_deficit_recovery,51,480.0,450.0,13.0,150.0,584.0,354.0,0.0,6780.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.3383
food_deficit_recovery,52,495.0,468.0,13.0,150.0,596.0,362.0,0.0,6780.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.2534
food_deficit_recovery,53,495.0,468.0,13.0,150.0,608.0,378.0,0.0,6840.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.2386
food_deficit_recovery,54,495.0,486.0,13.0,150.0,608.0,394.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.2153
food_deficit_recovery,55,495.0,504.0,13.0,150.0,620.0,410.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1478
food_deficit_recovery,56,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,57,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,58,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,59,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,60,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,61,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,62,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,63,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,64,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,65,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,66,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,67,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,68,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,69,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,70,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,71,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,72,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,73,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,74,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,75,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,76,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,77,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,78,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,79,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,80,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,81,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
food_deficit_recovery,82,510.0,504.0,13.0,150.0,620.0,426.0,0.0,6900.0,500.0,500.0,10.0,150.0,620.0,420.0,225.0,6900.0,3.1039
